"movement","habitat_cover","metapop_cap","alpha","mean_distance","edge_density","num_patches","mean_patch_size","mean_dispersal"
"result_final_concave_10",1.55,5.7657520820127,0.909111395053324,26.2504395172533,1022,114,1.35964912280702,1.09997521254405
"result_final_concave_10",29.87,3284.15725932171,0.924334926841779,25.0103902156866,15790,488,6.12090163934426,1.0818589355016
"result_final_concave_10",2.28,7.74457643256693,0.909135901464016,24.9969456893599,1662,193,1.18134715025907,1.09994556192277
"result_final_concave_10",38.84,581252.426704654,0.943689625287758,24.8207880893115,17734,203,19.1330049261084,1.05967043952091
"result_final_concave_10",30.78,8794.06480805029,0.925731408450127,25.1451936980322,16006,475,6.48,1.08022693285757
"result_final_concave_10",6.1,16.6222365300162,0.909439816156638,25.2902023343416,4244,437,1.39588100686499,1.09957798441911
"result_final_concave_10",13.49,91.2818669687296,0.911104943998002,25.244344314659,8688,689,1.95791001451379,1.09756840481177
"result_final_concave_10",33.86,24986.8017012553,0.931279665448633,24.6295394039599,16752,351,9.64672364672365,1.0737912971806
"result_final_concave_10",37.41,122493.753907584,0.939606286232481,24.8988465179283,17362,266,14.0639097744361,1.06427555312521
"result_final_concave_10",35.37,67060.881748873,0.934536069361697,25.3712495029945,17120,302,11.7119205298013,1.07004965649214
"result_final_concave_10",34.28,26622.3647136499,0.93214659512305,25.0757809485461,16772,369,9.289972899729,1.07279263286693
"result_final_concave_10",17.79,193.686460768608,0.912977510414094,25.2472929454612,11172,718,2.47771587743733,1.09531723245454
"result_final_concave_10",12.29,96.3543949149241,0.910716443011277,25.313475142033,8128,667,1.84257871064468,1.09803661466077
"result_final_concave_10",27.12,1992.21545324305,0.920680791772102,25.3885077207448,14886,586,4.62798634812287,1.08615277839698
"result_final_concave_10",26.76,2944.56263645343,0.920259364309299,25.5287924087452,14666,550,4.86545454545455,1.08665017579099
"result_final_concave_10",15.74,130.993255368968,0.911983993315511,25.0260528205167,10158,729,2.15912208504801,1.09651047313288
"result_final_concave_10",32.12,9806.53686025442,0.927980101240321,25.2402496825049,16366,408,7.87254901960784,1.07760931367323
"result_final_concave_10",11.31,50.9021388915654,0.910436871878232,25.3516310599507,7266,634,1.78391167192429,1.09837379272327
"result_final_concave_10",36.66,253939.902675165,0.937645421953991,24.5745453410315,17116,279,13.1397849462366,1.06650123446032
"result_final_concave_10",26.67,2961.41428867977,0.920155908508117,24.2551212204926,14568,566,4.71201413427562,1.08677235102618
"result_final_concave_10",40.6,1018124.40096604,0.949412866353098,27.0099611855493,17958,185,21.9459459459459,1.05328254486504
"result_final_concave_10",8.22,43.7276328506679,0.909754314437137,24.9491083783227,5548,514,1.59922178988327,1.09919786488586
"result_final_concave_10",29.49,2842.23529417625,0.923780999063874,24.8309291440091,15768,506,5.82806324110672,1.08250765171979
"result_final_concave_10",3.17,5.88516196742401,0.909179493156215,25.8585159161213,2382,275,1.15272727272727,1.0998928237245
"result_final_concave_10",5.08,16.9482511101877,0.909327686189501,24.7121764791378,3528,366,1.3879781420765,1.09971357431165
"result_final_concave_10",26.69,2016.95453630342,0.920178833655925,25.1925139073845,14444,549,4.8615664845173,1.08674527540146
"result_final_concave_10",14.89,104.077337152077,0.911627514731757,25.2021464462227,9554,720,2.06805555555556,1.09693924748887
"result_final_concave_10",25.22,1223.60715920901,0.918589253610639,24.8073671495702,14034,628,4.01592356687898,1.08862584236574
"result_final_concave_10",33.91,15907.7330775965,0.931381364146584,25.3985725805314,16542,356,9.5252808988764,1.07367404856365
"result_final_concave_10",42.4,958596.491656046,0.956192935534446,26.2418938142422,18180,129,32.8682170542636,1.04581404320988
"result_final_concave_10",9.59,45.9180976944673,0.910021724042328,24.9729994938747,6502,608,1.57730263157895,1.09887486592956
"result_final_concave_10",2.17,9.1274388476194,0.909131573027177,25.3460459456896,1540,186,1.16666666666667,1.0999507988379
"result_final_concave_10",34.53,24515.3302799301,0.932676503483926,24.3577035064018,16616,332,10.4006024096386,1.07218311629444
"result_final_concave_10",25.77,1513.40209549244,0.919161830625219,25.5533439521222,14238,579,4.45077720207254,1.08794770048251
"result_final_concave_10",16.07,183.194079045855,0.912130826296926,25.3419911006787,9894,703,2.28591749644381,1.09633395908765
"result_final_concave_10",22.98,695.680231426566,0.916508051534617,25.2294919895552,13308,647,3.55177743431221,1.09109788869348
"result_final_concave_10",5.89,24.0102144898926,0.909414747494738,24.6018757009375,3970,396,1.48737373737374,1.09960829506538
"result_final_concave_10",13.97,142.6757728835,0.911275398417602,25.3189147561653,9200,691,2.02170767004342,1.09736310421248
"result_final_concave_10",38.5,88418.5997369551,0.942675556109415,25.1006413702367,17614,258,14.922480620155,1.0608103642012
"result_final_concave_10",3.76,10.2246081130839,0.909217074226507,25.0840496092884,2666,292,1.28767123287671,1.09984736136937
"result_final_concave_10",34.73,19071.4114002591,0.933108066240712,25.9174876828689,17026,343,10.1253644314869,1.07168723128585
"result_final_concave_10",1.9,4.2868146701963,0.909121911727336,24.6572666603303,1418,164,1.15853658536585,1.09996248808919
"result_final_concave_10",18.91,276.238913235623,0.913607548827331,24.9265536461238,11582,709,2.66713681241185,1.09456188413018
"result_final_concave_10",4.63,25.0764894171245,0.909285734729914,25.9096295241025,3124,338,1.3698224852071,1.09976431148679
"result_final_concave_10",10.85,111.584933291748,0.910316700593794,25.4103039257796,7088,621,1.74718196457327,1.09851878950228
"result_final_concave_10",33.8,16821.3111113267,0.931158157758306,24.9590542709882,16756,382,8.84816753926702,1.07393141720138
"result_final_concave_10",29.69,16606.8096942952,0.924070453273037,25.0563487326365,15470,512,5.798828125,1.08216856892028
"result_final_concave_10",39.59,423607.333677404,0.946028172516254,24.876348113726,18290,198,19.9949494949495,1.05705097274238
"result_final_concave_10",35.14,37179.2427006007,0.934014496739757,25.4518646484325,16782,332,10.5843373493976,1.07064719390392
"result_final_concave_10",33.16,17242.7308153263,0.929897383757041,24.9056308358184,16590,399,8.31077694235589,1.07538747550802
"result_final_concave_10",29.27,4846.81608370391,0.923467874754383,24.8501724300108,15122,540,5.42037037037037,1.08287470234519
"result_final_concave_10",22.7,587.298896136558,0.916274234085587,24.6653836155518,13082,651,3.48694316436252,1.09137631813686
"result_final_concave_10",17.31,610.647727871084,0.912727013716369,25.3776477512216,10764,725,2.38758620689655,1.0956178407915
"result_final_concave_10",10.14,58.0343826832531,0.910144472629434,25.3867617485482,6794,598,1.69565217391304,1.09872666381302
"result_final_concave_10",1.87,2.77629112814469,0.909120922033861,26.7497275626555,1360,154,1.21428571428571,1.09996368553792
"result_final_concave_10",4,10.637766158991,0.909234411996843,25.9667467231271,2926,314,1.27388535031847,1.09982638888889
"result_final_concave_10",39.26,439353.335443572,0.944981588298557,26.179108566541,18000,220,17.8454545454545,1.05822167583233
"result_final_concave_10",12.73,82.9694641912391,0.910852813630033,25.3759478537245,8438,695,1.83165467625899,1.09787221934869
"result_final_concave_10",2.51,17.8282074719076,0.909145694902998,25.4594717236181,1838,211,1.18957345971564,1.09993371316211
"result_final_concave_10",29.1,3868.97831673418,0.923229644376939,24.7998924803462,15706,518,5.61776061776062,1.08315412756798
"result_final_concave_10",36.14,68408.5669214618,0.936353402645366,24.8684224580779,17386,284,12.7253521126761,1.06797283715189
"result_final_concave_10",7.73,27.9550625682344,0.909671312240235,25.2474330795677,5400,514,1.50389105058366,1.0992981602743
"result_final_concave_10",38.16,307276.752855748,0.941689032337372,24.7662227094196,17486,243,15.7037037037037,1.06192168078871
"result_final_concave_10",1.21,0.942872354562278,0.909103307481741,25.9226882986406,956,118,1.02542372881356,1.09998499815169
"result_final_concave_10",39.65,671305.785015172,0.946221508928334,25.7178075907587,17854,195,20.3333333333333,1.05683499113498
"result_final_concave_10",17.97,270.21557423753,0.913074403520587,25.3158949165809,11260,720,2.49583333333333,1.09520100020792
"result_final_concave_10",37.16,111466.59603358,0.938939510549769,24.6222248651881,17306,284,13.0845070422535,1.06503133456859
"result_final_concave_10",13.07,86.7322048676538,0.910962969479719,25.2466891781791,8506,664,1.9683734939759,1.09773946197959
"result_final_concave_10",13.77,247.909130255137,0.911203297159073,25.351380985814,8716,707,1.94766619519095,1.09744993583515
"result_final_concave_10",38.08,379547.217379499,0.941460823540135,25.1343757913942,17714,257,14.8171206225681,1.06217908913059
"result_final_concave_10",10.61,132.26729844054,0.910256709213773,25.565842076612,7070,609,1.74220032840722,1.09859118848324
"result_final_concave_10",35.39,42092.9387760035,0.934581876211044,25.2351722676889,17024,341,10.3782991202346,1.06999720993325
"result_final_concave_10",29.11,2217.57500244351,0.923243568787513,25.4299940238398,15570,546,5.33150183150183,1.08313779137751
"result_final_concave_10",12.67,127.757786302056,0.910833810285663,25.3340092596632,8308,677,1.87149187592319,1.09789512500241
"result_final_concave_10",2.97,3.28048538192576,0.909168346793127,25.460207316603,2242,259,1.14671814671815,1.09990630836111
"result_final_concave_10",37.68,269177.772741075,0.94034161784235,25.2291106732047,17306,234,16.1025641025641,1.06344330722545
"result_final_concave_10",43.4,390943.163870006,0.960426435141326,25.031631017842,18332,130,33.3846153846154,1.04120416037159
"result_final_concave_10",21.33,529.538291360155,0.915207228638473,25.3711006394816,12328,651,3.27649769585253,1.09264871245354
"result_final_concave_10",2.9,8.23372436417959,0.909164632835153,25.6335927513255,2132,239,1.21338912133891,1.09991080150312
"result_final_concave_10",12.36,87.2550763095112,0.910737678621873,25.6061287353915,8076,639,1.93427230046948,1.09801101181319
"result_final_concave_10",37.08,280697.039428824,0.938728953964768,25.7693319454186,17642,263,14.0988593155894,1.06527022073459
"result_final_concave_10",25.82,922.718838423785,0.919215169693915,25.1587542579465,14226,572,4.51398601398601,1.08788457041346
"result_final_concave_10",25.38,1105.64314697005,0.918753173394786,25.6066188138991,13918,602,4.21594684385382,1.08843161466861
"result_final_concave_10",28.68,5478.19909168528,0.922654733341673,25.1328835445561,15416,508,5.64566929133858,1.0838290466231
"result_final_concave_10",19.87,228.041646327219,0.914201305635153,25.1590743878208,12210,723,2.74827109266943,1.09385098646872
"result_final_concave_10",3.72,7.68718043576089,0.909214301172179,25.2274699943316,2738,312,1.19230769230769,1.09985071584419
"result_final_concave_10",18.5,276.016917685714,0.913369314861288,25.5560024076665,11216,705,2.6241134751773,1.09484737852384
"result_final_concave_10",31.51,10063.2480583138,0.926926817603033,25.1525570467042,16218,428,7.36214953271028,1.07883382054468
"result_final_concave_10",27.13,2474.74055680538,0.920692673724787,24.8051070484485,14842,558,4.86200716845878,1.08613876110729
"result_final_concave_10",4.75,57.3179570326542,0.909296483985943,25.6635646412395,3254,355,1.33802816901408,1.09975131061373
"result_final_concave_10",35.5,77039.0604446167,0.934835121622381,25.8074419343201,17158,308,11.525974025974,1.06970734931795
"result_final_concave_10",26.68,1853.05226009268,0.920167366446029,25.233247459155,14800,579,4.60794473229706,1.08675881852049
"result_final_concave_10",9.02,31.7425500092336,0.909903971880542,25.2508258854637,6156,578,1.56055363321799,1.09901707312394
"result_final_concave_10",39.81,786857.388641319,0.946741734862116,26.333896231016,17748,195,20.4153846153846,1.0562542699627
"result_final_concave_10",8.52,36.9847320636373,0.909808346650445,25.2562385025488,5772,544,1.56617647058824,1.09913258510059
"result_final_concave_10",2.08,6.24011494578491,0.909128201144954,26.492266270171,1520,169,1.23076923076923,1.09995487846555
"result_final_concave_10",13.08,94.4196962564234,0.910966273484213,24.8596157091965,8416,681,1.92070484581498,1.09773548056313
"result_final_concave_10",43.54,838105.183187797,0.96104833756596,24.7910339571853,18368,137,31.7810218978102,1.04053038844299
"result_final_concave_10",5.09,16.1242599051682,0.909328669651808,25.3466814644877,3730,397,1.28211586901763,1.09971238494318
"result_final_concave_10",13.03,67.3428576136482,0.910949790338784,25.6919995681167,8480,677,1.92466765140325,1.09775534349494
"result_final_concave_10",31.42,8843.7309569049,0.926775676061896,25.2458135189346,15822,440,7.14090909090909,1.07900976021431
"result_final_concave_10",5.7,19.2936594802541,0.90939296353527,25.4721335647327,3988,409,1.39364303178484,1.09963463551829
"result_final_concave_10",22.66,459.134136109766,0.916241281235124,25.3929323990682,13210,691,3.27930535455861,1.09141556976342
"result_final_concave_10",30.62,8211.88052297777,0.925478512163499,25.1052742937568,15832,476,6.4327731092437,1.08052211570239
"result_final_concave_10",6.71,49.0135601855443,0.909518662799957,25.1398718732836,4742,465,1.44301075268817,1.09948266143489
"result_final_concave_10",41.23,398055.584702776,0.95167129293261,26.000948989577,18338,158,26.0949367088608,1.05078298297563
"result_final_concave_10",30.54,5039.80427372955,0.925353262043269,25.1168576618342,15876,471,6.48407643312102,1.08066836852329
"result_final_concave_10",4.13,12.0520256003251,0.909244308100082,25.614134037227,3036,333,1.24024024024024,1.09981441851372
"result_final_concave_10",5.94,41.7496265403583,0.909420621318619,25.9652304697259,4162,420,1.41428571428571,1.09960119284523
"result_final_concave_10",22.21,975.075753011523,0.915878170825766,25.209349285645,13190,669,3.31988041853513,1.09184827398866
"result_final_concave_10",19.74,420.532167209018,0.914117869902934,24.8434878613583,11762,692,2.85260115606936,1.09395082726715
"result_final_concave_10",41.62,498269.521660319,0.95312968947804,25.8494425055673,18294,150,27.7466666666667,1.04917516581361
"result_final_concave_10",19.16,194.457412664552,0.913757250934632,25.2092112802911,11440,708,2.70621468926554,1.09438256055113
"result_final_concave_10",16.27,285.898874870896,0.912222181610849,25.0978197643729,10230,727,2.23796423658872,1.09622416573356
"result_final_concave_10",43.82,674109.835372147,0.962314687966226,25.8709322398426,18474,108,40.5740740740741,1.03916111071049
"result_final_concave_10",13.45,77.9236395674663,0.911091137361456,25.6357043930709,8864,696,1.93247126436782,1.09758503731693
"result_final_concave_10",23.83,1013.42316908287,0.91725252976992,24.7992500808364,13616,648,3.67746913580247,1.09021231072629
"result_final_concave_10",9.9,47.9650196783929,0.910089786894858,25.5082251469996,6782,612,1.61764705882353,1.09879268441404
"result_final_concave_10",24.24,787.769712178427,0.917630964208863,25.1554524773655,13538,663,3.65610859728507,1.08976270309509
"result_final_concave_10",40.01,374656.916567769,0.947401675685735,26.352964537796,18024,193,20.7305699481865,1.05551850462603
